Year,Period,Geo_Level,State_ANSI,Commodity_ID,Domain,Value
2017,JAN,STATE,28,7,TOTAL,"116,100,000"
2017,JAN,STATE,29,7,TOTAL,"283,000,000"
2017,JAN,STATE,31,7,TOTAL,"229,600,000"
2017,JAN,STATE,36,7,TOTAL,"146,700,000"
2017,JAN,STATE,37,7,TOTAL,"342,700,000"
2017,JAN,STATE,39,7,TOTAL,"822,700,000"
2017,JAN,STATE,41,7,TOTAL,"66,700,000"
2017,JAN,STATE,,7,TOTAL,"713,900,000"
2017,JAN,STATE,42,7,TOTAL,"699,500,000"
2017,JAN,STATE,45,7,TOTAL,"87,500,000"
2017,JAN,STATE,46,7,TOTAL,"66,900,000"
2017,JAN,STATE,48,7,TOTAL,"485,400,000"
2017,JAN,STATE,49,7,TOTAL,"130,100,000"
2017,JAN,STATE,51,7,TOTAL,"58,100,000"
2017,JAN,STATE,53,7,TOTAL,"181,500,000"
2017,JAN,STATE,55,7,TOTAL,"145,500,000"
2017,JUL,STATE,1,7,TOTAL,"176,800,000"
2017,JUL,STATE,5,7,TOTAL,"291,800,000"
2017,JUL,STATE,6,7,TOTAL,"328,000,000"
2017,JUL,STATE,8,7,TOTAL,"119,200,000"
2017,JUL,STATE,12,7,TOTAL,"163,200,000"
2017,JUL,STATE,13,7,TOTAL,"436,000,000"
2017,JUL,STATE,17,7,TOTAL,"123,500,000"
2017,JUL,STATE,18,7,TOTAL,"845,900,000"
2017,JUL,STATE,19,7,TOTAL,"1,371,600,000"
2017,JUL,STATE,24,7,TOTAL,"71,500,000"
2017,JUL,STATE,26,7,TOTAL,"360,400,000"
2017,JUL,STATE,27,7,TOTAL,"258,500,000"
2017,JUL,STATE,28,7,TOTAL,"119,700,000"
2017,JUL,STATE,29,7,TOTAL,"257,200,000"
2017,JUL,STATE,31,7,TOTAL,"207,900,000"
2017,JUL,STATE,36,7,TOTAL,"147,100,000"
2017,JUL,STATE,37,7,TOTAL,"330,100,000"
2017,JUL,STATE,39,7,TOTAL,"836,400,000"
2017,JUL,STATE,41,7,TOTAL,"60,900,000"
2017,JUL,STATE,,7,TOTAL,"706,300,000"
2017,JUL,STATE,42,7,TOTAL,"706,800,000"
2017,JUL,STATE,45,7,TOTAL,"91,800,000"
2017,JUL,STATE,46,7,TOTAL,"68,000,000"
2017,JUL,STATE,48,7,TOTAL,"491,200,000"
2017,JUL,STATE,49,7,TOTAL,"129,000,000"
2017,JUL,STATE,51,7,TOTAL,"59,100,000"
2017,JUL,STATE,53,7,TOTAL,"176,500,000"
2017,JUL,STATE,55,7,TOTAL,"164,200,000"
2017,JUN,STATE,1,7,TOTAL,"168,100,000"
2017,JUN,STATE,5,7,TOTAL,"279,700,000"
2017,JUN,STATE,6,7,TOTAL,"313,100,000"
2017,JUN,STATE,8,7,TOTAL,"115,600,000"
2017,JUN,STATE,12,7,TOTAL,"165,400,000"
2017,JUN,STATE,13,7,TOTAL,"416,400,000"
2017,JUN,STATE,17,7,TOTAL,"117,700,000"
2017,JUN,STATE,18,7,TOTAL,"817,400,000"
2017,JUN,STATE,19,7,TOTAL,"1,331,500,000"
2017,JUN,STATE,24,7,TOTAL,"69,800,000"
2017,JUN,STATE,26,7,TOTAL,"337,300,000"
2017,JUN,STATE,27,7,TOTAL,"253,200,000"
2017,JUN,STATE,28,7,TOTAL,"115,800,000"
2017,JUN,STATE,29,7,TOTAL,"253,400,000"
2017,JUN,STATE,31,7,TOTAL,"202,200,000"
2017,JUN,STATE,36,7,TOTAL,"141,300,000"
2017,JUN,STATE,37,7,TOTAL,"324,300,000"
2017,JUN,STATE,39,7,TOTAL,"797,000,000"
2017,JUN,STATE,41,7,TOTAL,"58,800,000"
2017,JUN,STATE,,7,TOTAL,"675,900,000"
2017,JUN,STATE,42,7,TOTAL,"678,800,000"
2017,JUN,STATE,45,7,TOTAL,"81,800,000"
2017,JUN,STATE,46,7,TOTAL,"66,400,000"
2017,JUN,STATE,48,7,TOTAL,"477,100,000"
2017,JUN,STATE,49,7,TOTAL,"123,200,000"
2017,JUN,STATE,51,7,TOTAL,"61,500,000"
2017,JUN,STATE,53,7,TOTAL,"172,900,000"
2017,JUN,STATE,55,7,TOTAL,"152,200,000"
2017,MAR,STATE,1,7,TOTAL,"172,600,000"
2017,MAR,STATE,5,7,TOTAL,"293,300,000"
2017,MAR,STATE,6,7,TOTAL,"297,900,000"
2017,MAR,STATE,8,7,TOTAL,"121,000,000"
2017,MAR,STATE,12,7,TOTAL,"185,500,000"
2017,MAR,STATE,13,7,TOTAL,"431,900,000"
2017,MAR,STATE,17,7,TOTAL,"130,400,000"
2017,MAR,STATE,18,7,TOTAL,"828,000,000"
2017,MAR,STATE,19,7,TOTAL,"1,381,600,000"
2017,MAR,STATE,24,7,TOTAL,"73,300,000"
2017,MAR,STATE,26,7,TOTAL,"365,700,000"
2017,MAR,STATE,27,7,TOTAL,"269,500,000"
2017,MAR,STATE,28,7,TOTAL,"115,900,000"
2017,MAR,STATE,29,7,TOTAL,"274,000,000"
2017,MAR,STATE,31,7,TOTAL,"225,300,000"
2017,MAR,STATE,36,7,TOTAL,"146,400,000"
2017,MAR,STATE,37,7,TOTAL,"337,000,000"
2017,MAR,STATE,39,7,TOTAL,"822,100,000"
2017,MAR,STATE,41,7,TOTAL,"62,900,000"
2017,MAR,STATE,,7,TOTAL,"703,100,000"
2017,MAR,STATE,42,7,TOTAL,"702,700,000"
2017,MAR,STATE,45,7,TOTAL,"89,200,000"
2017,MAR,STATE,46,7,TOTAL,"67,700,000"
2017,MAR,STATE,48,7,TOTAL,"495,600,000"
2017,MAR,STATE,49,7,TOTAL,"127,200,000"
2017,MAR,STATE,51,7,TOTAL,"57,000,000"
2017,MAR,STATE,53,7,TOTAL,"185,400,000"
2017,MAR,STATE,55,7,TOTAL,"149,300,000"
2017,MARKETING YEAR,STATE,1,7,TOTAL,"2,072,300,000"
2017,MARKETING YEAR,STATE,5,7,TOTAL,"3,431,000,000"
2017,MARKETING YEAR,STATE,6,7,TOTAL,"3,759,600,000"
2017,MARKETING YEAR,STATE,8,7,TOTAL,"1,414,500,000"
2017,MARKETING YEAR,STATE,12,7,TOTAL,"2,095,700,000"
2017,MARKETING YEAR,STATE,13,7,TOTAL,"5,010,600,000"
2017,MARKETING YEAR,STATE,17,7,TOTAL,"1,500,400,000"
2017,MARKETING YEAR,STATE,18,7,TOTAL,"9,869,700,000"
2017,MARKETING YEAR,STATE,19,7,TOTAL,"16,155,200,000"
2017,MARKETING YEAR,STATE,21,7,TOTAL,"1,360,500,000"
2017,MARKETING YEAR,STATE,22,7,TOTAL,"480,800,000"
2017,MARKETING YEAR,STATE,24,7,TOTAL,"840,100,000"
2017,MARKETING YEAR,STATE,25,7,TOTAL,"40,200,000"
2017,MARKETING YEAR,STATE,26,7,TOTAL,"4,225,500,000"
2017,MARKETING YEAR,STATE,27,7,TOTAL,"3,070,700,000"
2017,MARKETING YEAR,STATE,28,7,TOTAL,"1,392,800,000"
2017,MARKETING YEAR,STATE,29,7,TOTAL,"3,146,300,000"
2017,MARKETING YEAR,STATE,30,7,TOTAL,"153,800,000"
2017,MARKETING YEAR,STATE,31,7,TOTAL,"2,489,100,000"
2017,MARKETING YEAR,STATE,36,7,TOTAL,"1,717,800,000"
2017,MARKETING YEAR,STATE,37,7,TOTAL,"3,956,200,000"
2017,MARKETING YEAR,STATE,39,7,TOTAL,"9,754,600,000"
2017,MARKETING YEAR,STATE,40,7,TOTAL,"691,800,000"
2017,MARKETING YEAR,STATE,41,7,TOTAL,"744,600,000"
2017,MARKETING YEAR,STATE,,7,TOTAL,"4,967,500,000"
2017,MARKETING YEAR,STATE,42,7,TOTAL,"8,337,300,000"
2017,MARKETING YEAR,STATE,45,7,TOTAL,"1,068,300,000"
2017,MARKETING YEAR,STATE,46,7,TOTAL,"784,300,000"
2017,MARKETING YEAR,STATE,47,7,TOTAL,"376,600,000"
2017,MARKETING YEAR,STATE,48,7,TOTAL,"5,820,300,000"
2017,MARKETING YEAR,STATE,49,7,TOTAL,"1,512,900,000"
2017,MARKETING YEAR,STATE,50,7,TOTAL,"46,100,000"
2017,MARKETING YEAR,STATE,51,7,TOTAL,"716,000,000"
2017,MARKETING YEAR,STATE,53,7,TOTAL,"2,103,700,000"
2017,MARKETING YEAR,STATE,54,7,TOTAL,"274,700,000"
2017,MARKETING YEAR,STATE,55,7,TOTAL,"1,860,100,000"
2017,MAY,STATE,1,7,TOTAL,"173,000,000"
2017,MAY,STATE,5,7,TOTAL,"290,700,000"
2017,MAY,STATE,6,7,TOTAL,"322,400,000"
2017,MAY,STATE,8,7,TOTAL,"120,900,000"
2017,MAY,STATE,12,7,TOTAL,"178,900,000"
2017,MAY,STATE,13,7,TOTAL,"417,800,000"
2017,MAY,STATE,17,7,TOTAL,"121,200,000"
2017,MAY,STATE,18,7,TOTAL,"834,100,000"
2017,MAY,STATE,19,7,TOTAL,"1,369,300,000"
2017,MAY,STATE,24,7,TOTAL,"72,400,000"
2017,MAY,STATE,26,7,TOTAL,"354,600,000"
2017,MAY,STATE,27,7,TOTAL,"265,400,000"
2017,MAY,STATE,28,7,TOTAL,"116,700,000"
2017,MAY,STATE,29,7,TOTAL,"275,100,000"
2017,MAY,STATE,31,7,TOTAL,"202,600,000"
2017,MAY,STATE,36,7,TOTAL,"144,400,000"
2017,MAY,STATE,37,7,TOTAL,"333,900,000"
2017,MAY,STATE,39,7,TOTAL,"805,700,000"
2017,MAY,STATE,41,7,TOTAL,"61,800,000"
2017,MAY,STATE,,7,TOTAL,"702,400,000"
2017,MAY,STATE,42,7,TOTAL,"704,100,000"
2017,MAY,STATE,45,7,TOTAL,"84,100,000"
2017,MAY,STATE,46,7,TOTAL,"67,700,000"
2017,MAY,STATE,48,7,TOTAL,"487,000,000"
2017,MAY,STATE,49,7,TOTAL,"127,000,000"
2017,MAY,STATE,51,7,TOTAL,"64,600,000"
2017,MAY,STATE,53,7,TOTAL,"182,800,000"
2017,MAY,STATE,55,7,TOTAL,"161,900,000"
2017,NOV,STATE,1,7,TOTAL,"175,300,000"
2017,NOV,STATE,5,7,TOTAL,"286,700,000"
2017,NOV,STATE,6,7,TOTAL,"337,000,000"
2017,NOV,STATE,8,7,TOTAL,"116,400,000"
2017,NOV,STATE,12,7,TOTAL,"171,900,000"
2017,NOV,STATE,13,7,TOTAL,"419,900,000"
2017,NOV,STATE,17,7,TOTAL,"131,100,000"
2017,NOV,STATE,18,7,TOTAL,"822,200,000"
2017,NOV,STATE,19,7,TOTAL,"1,329,900,000"
2017,NOV,STATE,24,7,TOTAL,"67,700,000"
2017,NOV,STATE,26,7,TOTAL,"357,900,000"
2017,NOV,STATE,27,7,TOTAL,"234,500,000"
2017,NOV,STATE,28,7,TOTAL,"117,400,000"
2017,NOV,STATE,29,7,TOTAL,"256,300,000"
2017,NOV,STATE,31,7,TOTAL,"194,900,000"
2017,NOV,STATE,36,7,TOTAL,"140,700,000"
2017,NOV,STATE,37,7,TOTAL,"326,100,000"
2017,NOV,STATE,39,7,TOTAL,"831,000,000"
2017,NOV,STATE,41,7,TOTAL,"60,900,000"
2017,NOV,STATE,,7,TOTAL,"720,500,000"
2017,NOV,STATE,42,7,TOTAL,"709,700,000"
2017,NOV,STATE,45,7,TOTAL,"88,600,000"
2017,NOV,STATE,46,7,TOTAL,"66,800,000"
2017,NOV,STATE,48,7,TOTAL,"506,400,000"
2017,NOV,STATE,49,7,TOTAL,"125,100,000"
2017,NOV,STATE,51,7,TOTAL,"61,800,000"
2017,NOV,STATE,53,7,TOTAL,"157,700,000"
2017,NOV,STATE,55,7,TOTAL,"169,100,000"
2017,OCT,STATE,1,7,TOTAL,"182,500,000"
2017,OCT,STATE,5,7,TOTAL,"294,000,000"
2017,OCT,STATE,6,7,TOTAL,"338,600,000"
2017,OCT,STATE,8,7,TOTAL,"124,400,000"
2017,OCT,STATE,12,7,TOTAL,"169,500,000"
2017,OCT,STATE,13,7,TOTAL,"416,100,000"
2017,OCT,STATE,17,7,TOTAL,"130,800,000"
2017,OCT,STATE,18,7,TOTAL,"848,600,000"
2017,OCT,STATE,19,7,TOTAL,"1,354,400,000"
2017,OCT,STATE,24,7,TOTAL,"69,900,000"
2017,OCT,STATE,26,7,TOTAL,"359,100,000"
2017,OCT,STATE,27,7,TOTAL,"240,600,000"
2017,OCT,STATE,28,7,TOTAL,"121,100,000"
2017,OCT,STATE,29,7,TOTAL,"251,600,000"
2017,OCT,STATE,31,7,TOTAL,"193,900,000"
2017,OCT,STATE,36,7,TOTAL,"144,300,000"
2017,OCT,STATE,37,7,TOTAL,"330,100,000"
2017,OCT,STATE,39,7,TOTAL,"834,400,000"
2017,OCT,STATE,41,7,TOTAL,"61,700,000"
2017,OCT,STATE,,7,TOTAL,"720,900,000"
2017,OCT,STATE,42,7,TOTAL,"720,700,000"
2017,OCT,STATE,45,7,TOTAL,"96,300,000"
2017,OCT,STATE,46,7,TOTAL,"66,000,000"
2017,OCT,STATE,48,7,TOTAL,"507,100,000"
2017,OCT,STATE,49,7,TOTAL,"126,600,000"
2017,OCT,STATE,51,7,TOTAL,"62,900,000"
2017,OCT,STATE,53,7,TOTAL,"169,600,000"
2017,OCT,STATE,55,7,TOTAL,"162,400,000"
2017,SEP,STATE,1,7,TOTAL,"173,200,000"
2017,SEP,STATE,5,7,TOTAL,"286,600,000"
2017,SEP,STATE,6,7,TOTAL,"319,300,000"
2017,SEP,STATE,8,7,TOTAL,"114,900,000"
2017,SEP,STATE,12,7,TOTAL,"157,200,000"
2017,SEP,STATE,13,7,TOTAL,"393,100,000"
2017,SEP,STATE,17,7,TOTAL,"122,100,000"
2017,SEP,STATE,18,7,TOTAL,"813,500,000"
2017,SEP,STATE,19,7,TOTAL,"1,301,800,000"
2017,SEP,STATE,24,7,TOTAL,"68,500,000"
2017,SEP,STATE,26,7,TOTAL,"345,800,000"
2017,SEP,STATE,27,7,TOTAL,"240,000,000"
2017,SEP,STATE,28,7,TOTAL,"117,500,000"
2017,SEP,STATE,29,7,TOTAL,"235,000,000"
2017,SEP,STATE,31,7,TOTAL,"187,500,000"
2017,SEP,STATE,36,7,TOTAL,"141,500,000"
2017,SEP,STATE,37,7,TOTAL,"325,700,000"
2017,SEP,STATE,39,7,TOTAL,"801,500,000"
2017,SEP,STATE,41,7,TOTAL,"61,000,000"
2017,SEP,STATE,,7,TOTAL,"693,400,000"
2017,SEP,STATE,42,7,TOTAL,"686,600,000"
2017,SEP,STATE,45,7,TOTAL,"97,500,000"
2017,SEP,STATE,46,7,TOTAL,"57,900,000"
2017,SEP,STATE,48,7,TOTAL,"482,500,000"
2017,SEP,STATE,49,7,TOTAL,"123,600,000"
2017,SEP,STATE,51,7,TOTAL,"61,300,000"
2017,SEP,STATE,53,7,TOTAL,"173,300,000"
2017,SEP,STATE,55,7,TOTAL,"155,500,000"
2016,APR,STATE,1,7,TOTAL,"174,500,000"
2016,APR,STATE,5,7,TOTAL,"285,000,000"
2016,APR,STATE,6,7,TOTAL,"291,500,000"
2016,APR,STATE,8,7,TOTAL,"117,100,000"
2016,APR,STATE,12,7,TOTAL,"186,300,000"
2016,APR,STATE,13,7,TOTAL,"428,800,000"
2016,APR,STATE,17,7,TOTAL,"125,500,000"
2016,APR,STATE,18,7,TOTAL,"734,400,000"
2016,APR,STATE,19,7,TOTAL,"1,089,700,000"
2016,APR,STATE,24,7,TOTAL,"66,700,000"
2016,APR,STATE,26,7,TOTAL,"333,100,000"
2016,APR,STATE,27,7,TOTAL,"219,800,000"
2016,APR,STATE,28,7,TOTAL,"113,400,000"
2016,APR,STATE,29,7,TOTAL,"248,600,000"
2016,APR,STATE,31,7,TOTAL,"218,900,000"
2016,APR,STATE,36,7,TOTAL,"136,400,000"
2016,APR,STATE,37,7,TOTAL,"294,500,000"
2016,APR,STATE,39,7,TOTAL,"842,700,000"
2016,APR,STATE,41,7,TOTAL,"63,100,000"
2016,APR,STATE,,7,TOTAL,"706,100,000"
2016,APR,STATE,42,7,TOTAL,"697,500,000"
2016,APR,STATE,45,7,TOTAL,"100,100,000"
2016,APR,STATE,46,7,TOTAL,"47,400,000"
2016,APR,STATE,48,7,TOTAL,"453,700,000"
2016,APR,STATE,49,7,TOTAL,"103,300,000"
2016,APR,STATE,51,7,TOTAL,"63,100,000"
2016,APR,STATE,53,7,TOTAL,"163,200,000"
2016,APR,STATE,55,7,TOTAL,"133,100,000"
2016,AUG,STATE,1,7,TOTAL,"178,000,000"
2016,AUG,STATE,5,7,TOTAL,"289,500,000"
2016,AUG,STATE,6,7,TOTAL,"292,600,000"
2016,AUG,STATE,8,7,TOTAL,"107,900,000"
2016,AUG,STATE,12,7,TOTAL,"196,800,000"
2016,AUG,STATE,13,7,TOTAL,"438,800,000"
2016,AUG,STATE,17,7,TOTAL,"132,800,000"
2016,AUG,STATE,18,7,TOTAL,"762,300,000"
2016,AUG,STATE,19,7,TOTAL,"1,299,100,000"
2016,AUG,STATE,24,7,TOTAL,"65,800,000"
2016,AUG,STATE,26,7,TOTAL,"325,000,000"
2016,AUG,STATE,27,7,TOTAL,"252,100,000"
2016,AUG,STATE,28,7,TOTAL,"118,800,000"
2016,AUG,STATE,29,7,TOTAL,"268,900,000"
2016,AUG,STATE,31,7,TOTAL,"231,200,000"
2016,AUG,STATE,36,7,TOTAL,"143,500,000"
2016,AUG,STATE,37,7,TOTAL,"310,900,000"
2016,AUG,STATE,39,7,TOTAL,"847,400,000"
2016,AUG,STATE,41,7,TOTAL,"56,100,000"
2016,AUG,STATE,,7,TOTAL,"739,200,000"
2016,AUG,STATE,42,7,TOTAL,"697,100,000"
2016,AUG,STATE,45,7,TOTAL,"90,800,000"
2016,AUG,STATE,46,7,TOTAL,"54,100,000"
2016,AUG,STATE,48,7,TOTAL,"475,800,000"
2016,AUG,STATE,49,7,TOTAL,"104,100,000"
2016,AUG,STATE,51,7,TOTAL,"67,800,000"
2016,AUG,STATE,53,7,TOTAL,"174,500,000"
2016,AUG,STATE,55,7,TOTAL,"134,100,000"
2016,DEC,STATE,1,7,TOTAL,"175,800,000"
2016,DEC,STATE,5,7,TOTAL,"278,800,000"
2016,DEC,STATE,6,7,TOTAL,"303,100,000"
2016,DEC,STATE,8,7,TOTAL,"118,200,000"
2016,DEC,STATE,12,7,TOTAL,"196,600,000"
2016,DEC,STATE,13,7,TOTAL,"434,700,000"
2016,DEC,STATE,17,7,TOTAL,"131,100,000"
2016,DEC,STATE,18,7,TOTAL,"827,400,000"
2016,DEC,STATE,19,7,TOTAL,"1,389,200,000"
2016,DEC,STATE,24,7,TOTAL,"68,000,000"
2016,DEC,STATE,26,7,TOTAL,"361,100,000"
2016,DEC,STATE,27,7,TOTAL,"270,000,000"
2016,DEC,STATE,28,7,TOTAL,"116,600,000"
2016,DEC,STATE,29,7,TOTAL,"293,200,000"
2016,DEC,STATE,31,7,TOTAL,"231,300,000"
2016,DEC,STATE,36,7,TOTAL,"143,300,000"
2016,DEC,STATE,37,7,TOTAL,"345,500,000"
2016,DEC,STATE,39,7,TOTAL,"844,700,000"
2016,DEC,STATE,41,7,TOTAL,"68,100,000"
2016,DEC,STATE,,7,TOTAL,"718,200,000"
2016,DEC,STATE,42,7,TOTAL,"708,200,000"
2016,DEC,STATE,45,7,TOTAL,"88,600,000"
2016,DEC,STATE,46,7,TOTAL,"69,400,000"
2016,DEC,STATE,48,7,TOTAL,"477,100,000"
2016,DEC,STATE,49,7,TOTAL,"132,800,000"
2016,DEC,STATE,51,7,TOTAL,"58,800,000"
2016,DEC,STATE,53,7,TOTAL,"182,000,000"
2016,DEC,STATE,55,7,TOTAL,"149,300,000"
2016,FEB,STATE,1,7,TOTAL,"169,900,000"
2016,FEB,STATE,5,7,TOTAL,"280,300,000"
2016,FEB,STATE,6,7,TOTAL,"275,400,000"
2016,FEB,STATE,8,7,TOTAL,"109,400,000"
2016,FEB,STATE,12,7,TOTAL,"197,200,000"
2016,FEB,STATE,13,7,TOTAL,"429,000,000"
2016,FEB,STATE,17,7,TOTAL,"118,000,000"
2016,FEB,STATE,18,7,TOTAL,"690,600,000"
2016,FEB,STATE,19,7,TOTAL,"935,100,000"
2016,FEB,STATE,24,7,TOTAL,"65,300,000"
2016,FEB,STATE,26,7,TOTAL,"318,200,000"
2016,FEB,STATE,27,7,TOTAL,"209,100,000"
2016,FEB,STATE,28,7,TOTAL,"110,000,000"
2016,FEB,STATE,29,7,TOTAL,"248,600,000"
2016,FEB,STATE,31,7,TOTAL,"191,600,000"
2016,FEB,STATE,36,7,TOTAL,"133,100,000"
2016,FEB,STATE,37,7,TOTAL,"296,200,000"
2016,FEB,STATE,39,7,TOTAL,"844,400,000"
2016,FEB,STATE,41,7,TOTAL,"62,700,000"
2016,FEB,STATE,,7,TOTAL,"676,800,000"
2016,FEB,STATE,42,7,TOTAL,"655,300,000"
2016,FEB,STATE,45,7,TOTAL,"94,200,000"
2016,FEB,STATE,46,7,TOTAL,"41,800,000"
2016,FEB,STATE,48,7,TOTAL,"440,900,000"
2016,FEB,STATE,49,7,TOTAL,"98,800,000"
2016,FEB,STATE,51,7,TOTAL,"60,300,000"
2016,FEB,STATE,53,7,TOTAL,"160,600,000"
2016,FEB,STATE,55,7,TOTAL,"135,000,000"
2016,JAN,STATE,1,7,TOTAL,"180,300,000"
2016,JAN,STATE,5,7,TOTAL,"294,800,000"
2016,JAN,STATE,6,7,TOTAL,"297,900,000"
2016,JAN,STATE,8,7,TOTAL,"117,300,000"
2016,JAN,STATE,12,7,TOTAL,"208,700,000"
2016,JAN,STATE,13,7,TOTAL,"458,700,000"
2016,JAN,STATE,17,7,TOTAL,"125,500,000"
2016,JAN,STATE,18,7,TOTAL,"734,700,000"
2016,JAN,STATE,19,7,TOTAL,"905,800,000"
2016,JAN,STATE,24,7,TOTAL,"69,900,000"
2016,JAN,STATE,26,7,TOTAL,"331,200,000"
2016,JAN,STATE,27,7,TOTAL,"223,100,000"
2016,JAN,STATE,28,7,TOTAL,"119,200,000"
2016,JAN,STATE,29,7,TOTAL,"274,800,000"
2016,JAN,STATE,31,7,TOTAL,"184,100,000"
2016,JAN,STATE,36,7,TOTAL,"138,500,000"
2016,JAN,STATE,37,7,TOTAL,"325,800,000"
2016,JAN,STATE,39,7,TOTAL,"887,600,000"
2016,JAN,STATE,41,7,TOTAL,"62,100,000"
2016,JAN,STATE,,7,TOTAL,"718,000,000"
2016,JAN,STATE,42,7,TOTAL,"682,000,000"
2016,JAN,STATE,45,7,TOTAL,"97,200,000"
2016,JAN,STATE,46,7,TOTAL,"39,400,000"
2016,JAN,STATE,48,7,TOTAL,"470,900,000"
2016,JAN,STATE,49,7,TOTAL,"101,000,000"
2016,JAN,STATE,51,7,TOTAL,"66,300,000"
2016,JAN,STATE,53,7,TOTAL,"165,200,000"
2016,JAN,STATE,55,7,TOTAL,"132,200,000"
2016,JUL,STATE,1,7,TOTAL,"174,300,000"
2016,JUL,STATE,5,7,TOTAL,"289,400,000"
2016,JUL,STATE,6,7,TOTAL,"292,000,000"
2016,JUL,STATE,8,7,TOTAL,"107,500,000"
2016,JUL,STATE,12,7,TOTAL,"199,500,000"
2016,JUL,STATE,13,7,TOTAL,"442,800,000"
2016,JUL,STATE,17,7,TOTAL,"135,900,000"
2016,JUL,STATE,18,7,TOTAL,"747,000,000"
2016,JUL,STATE,19,7,TOTAL,"1,251,600,000"
2016,JUL,STATE,24,7,TOTAL,"66,300,000"
2016,JUL,STATE,26,7,TOTAL,"332,300,000"
2016,JUL,STATE,27,7,TOTAL,"245,500,000"
2016,JUL,STATE,28,7,TOTAL,"118,800,000"
2016,JUL,STATE,29,7,TOTAL,"268,300,000"
2016,JUL,STATE,31,7,TOTAL,"229,700,000"
2016,JUL,STATE,36,7,TOTAL,"143,200,000"
2016,JUL,STATE,37,7,TOTAL,"308,100,000"
2016,JUL,STATE,39,7,TOTAL,"840,400,000"
2016,JUL,STATE,41,7,TOTAL,"57,000,000"
2016,JUL,STATE,,7,TOTAL,"739,500,000"
2016,JUL,STATE,42,7,TOTAL,"705,700,000"
2016,JUL,STATE,45,7,TOTAL,"95,500,000"
2016,JUL,STATE,46,7,TOTAL,"49,100,000"
2016,JUL,STATE,48,7,TOTAL,"468,000,000"
2016,JUL,STATE,49,7,TOTAL,"103,500,000"
2016,JUL,STATE,51,7,TOTAL,"66,200,000"
2016,JUL,STATE,53,7,TOTAL,"170,500,000"
2016,JUL,STATE,55,7,TOTAL,"131,700,000"
2016,JUN,STATE,1,7,TOTAL,"168,900,000"
2016,JUN,STATE,5,7,TOTAL,"273,600,000"
2016,JUN,STATE,6,7,TOTAL,"283,500,000"
2016,JUN,STATE,8,7,TOTAL,"110,300,000"
2016,JUN,STATE,12,7,TOTAL,"189,400,000"
2016,JUN,STATE,13,7,TOTAL,"422,300,000"
2016,JUN,STATE,17,7,TOTAL,"130,300,000"
2016,JUN,STATE,18,7,TOTAL,"715,200,000"
2016,JUN,STATE,19,7,TOTAL,"1,195,900,000"
2016,JUN,STATE,24,7,TOTAL,"64,400,000"
2016,JUN,STATE,26,7,TOTAL,"319,500,000"
2016,JUN,STATE,27,7,TOTAL,"225,000,000"
2016,JUN,STATE,28,7,TOTAL,"113,500,000"
2016,JUN,STATE,29,7,TOTAL,"258,700,000"
2016,JUN,STATE,31,7,TOTAL,"222,500,000"
2016,JUN,STATE,36,7,TOTAL,"136,400,000"
2016,JUN,STATE,37,7,TOTAL,"294,800,000"
2016,JUN,STATE,39,7,TOTAL,"825,400,000"
2016,JUN,STATE,41,7,TOTAL,"58,900,000"
2016,JUN,STATE,,7,TOTAL,"716,800,000"
2016,JUN,STATE,42,7,TOTAL,"676,900,000"
2016,JUN,STATE,45,7,TOTAL,"96,500,000"
2016,JUN,STATE,46,7,TOTAL,"46,900,000"
2016,JUN,STATE,48,7,TOTAL,"450,400,000"
2016,JUN,STATE,49,7,TOTAL,"102,600,000"
2016,JUN,STATE,51,7,TOTAL,"63,700,000"
2016,JUN,STATE,53,7,TOTAL,"160,600,000"
2016,JUN,STATE,55,7,TOTAL,"133,300,000"
2016,MAR,STATE,1,7,TOTAL,"182,600,000"
2016,MAR,STATE,5,7,TOTAL,"294,600,000"
2016,MAR,STATE,6,7,TOTAL,"296,200,000"
2016,MAR,STATE,8,7,TOTAL,"117,100,000"
2016,MAR,STATE,12,7,TOTAL,"204,400,000"
2016,MAR,STATE,13,7,TOTAL,"451,800,000"
2016,MAR,STATE,17,7,TOTAL,"128,800,000"
2016,MAR,STATE,18,7,TOTAL,"763,800,000"
2016,MAR,STATE,19,7,TOTAL,"1,070,200,000"
2016,MAR,STATE,24,7,TOTAL,"69,400,000"
2016,MAR,STATE,26,7,TOTAL,"345,000,000"
2016,MAR,STATE,27,7,TOTAL,"224,500,000"
2016,MAR,STATE,28,7,TOTAL,"117,500,000"
2016,MAR,STATE,29,7,TOTAL,"256,700,000"
2016,MAR,STATE,31,7,TOTAL,"219,500,000"
2016,MAR,STATE,36,7,TOTAL,"143,500,000"
2016,MAR,STATE,37,7,TOTAL,"309,300,000"
2016,MAR,STATE,39,7,TOTAL,"891,400,000"
2016,MAR,STATE,41,7,TOTAL,"66,700,000"
2016,MAR,STATE,,7,TOTAL,"727,100,000"
2016,MAR,STATE,42,7,TOTAL,"720,100,000"
2016,MAR,STATE,45,7,TOTAL,"107,800,000"
2016,MAR,STATE,46,7,TOTAL,"48,100,000"
2016,MAR,STATE,48,7,TOTAL,"474,100,000"
2016,MAR,STATE,49,7,TOTAL,"108,400,000"
2016,MAR,STATE,51,7,TOTAL,"66,400,000"
2016,MAR,STATE,53,7,TOTAL,"180,200,000"
2016,MAR,STATE,55,7,TOTAL,"143,900,000"
